136,2,0.7513812154696132,RandomParty2@1,(Offer  bid:Bid[Pie: a489, ])
137,1,0.7569060773480663,RandomParty@0,(Offer  bid:Bid[Pie: a540, ])
137,2,0.7569060773480663,RandomParty2@1,(Offer  bid:Bid[Pie: a397, ])
138,1,0.7624309392265194,RandomParty@0,(Offer  bid:Bid[Pie: a761, ])
138,2,0.7624309392265194,RandomParty2@1,(Offer  bid:Bid[Pie: a453, ])
139,1,0.7679558011049724,RandomParty@0,(Offer  bid:Bid[Pie: a487, ])
139,2,0.7679558011049724,RandomParty2@1,(Offer  bid:Bid[Pie: a523, ])
140,1,0.7734806629834254,RandomParty@0,(Offer  bid:Bid[Pie: a843, ])
140,2,0.7734806629834254,RandomParty2@1,(Offer  bid:Bid[Pie: a321, ])
141,1,0.7790055248618785,RandomParty@0,(Offer  bid:Bid[Pie: a863, ])
141,2,0.7790055248618785,RandomParty2@1,(Offer  bid:Bid[Pie: a541, ])
142,1,0.7845303867403315,RandomParty@0,(Offer  bid:Bid[Pie: a365, ])
142,2,0.7845303867403315,RandomParty2@1,(Offer  bid:Bid[Pie: a597, ])
143,1,0.7900552486187845,RandomParty@0,(Offer  bid:Bid[Pie: a306, ])
143,2,0.7900552486187845,RandomParty2@1,(Offer  bid:Bid[Pie: a897, ])
144,1,0.7955801104972375,RandomParty@0,(Offer  bid:Bid[Pie: a779, ])
144,2,0.7955801104972375,RandomParty2@1,(Offer  bid:Bid[Pie: a829, ])
145,1,0.8011049723756906,RandomParty@0,(Offer  bid:Bid[Pie: a427, ])
145,2,0.8011049723756906,RandomParty2@1,(Offer  bid:Bid[Pie: a883, ])
146,1,0.8066298342541437,RandomParty@0,(Offer  bid:Bid[Pie: a330, ])
146,2,0.8066298342541437,RandomParty2@1,(Offer  bid:Bid[Pie: a517, ])
147,1,0.8121546961325967,RandomParty@0,(Offer  bid:Bid[Pie: a387, ])
147,2,0.8121546961325967,RandomParty2@1,(Offer  bid:Bid[Pie: a895, ])
148,1,0.8176795580110497,RandomParty@0,(Offer  bid:Bid[Pie: a383, ])
148,2,0.8176795580110497,RandomParty2@1,(Offer  bid:Bid[Pie: a685, ])
149,1,0.8232044198895028,RandomParty@0,(Offer  bid:Bid[Pie: a789, ])
149,2,0.8232044198895028,RandomParty2@1,(Offer  bid:Bid[Pie: a69, ])
150,1,0.8287292817679558,RandomParty@0,(Offer  bid:Bid[Pie: a336, ])
150,2,0.8287292817679558,RandomParty2@1,(Offer  bid:Bid[Pie: a152, ])
151,1,0.8342541436464088,RandomParty@0,(Offer  bid:Bid[Pie: a780, ])
151,2,0.8342541436464088,RandomParty2@1,(Offer  bid:Bid[Pie: a554, ])
152,1,0.8397790055248618,RandomParty@0,(Offer  bid:Bid[Pie: a699, ])
152,2,0.8397790055248618,RandomParty2@1,(Offer  bid:Bid[Pie: a700, ])
153,1,0.8453038674033149,RandomParty@0,(Offer  bid:Bid[Pie: a321, ])
153,2,0.8453038674033149,RandomParty2@1,(Offer  bid:Bid[Pie: a375, ])
154,1,0.850828729281768,RandomParty@0,(Offer  bid:Bid[Pie: a892, ])
154,2,0.850828729281768,RandomParty2@1,(Offer  bid:Bid[Pie: a267, ])
155,1,0.856353591160221,RandomParty@0,(Offer  bid:Bid[Pie: a723, ])
155,2,0.856353591160221,RandomParty2@1,(Offer  bid:Bid[Pie: a345, ])
156,1,0.861878453038674,RandomParty@0,(Offer  bid:Bid[Pie: a864, ])
156,2,0.861878453038674,RandomParty2@1,(Offer  bid:Bid[Pie: a53, ])
157,1,0.8674033149171271,RandomParty@0,(Offer  bid:Bid[Pie: a704, ])
157,2,0.8674033149171271,RandomParty2@1,(Offer  bid:Bid[Pie: a563, ])
158,1,0.8729281767955801,RandomParty@0,(Offer  bid:Bid[Pie: a494, ])
158,2,0.8729281767955801,RandomParty2@1,(Offer  bid:Bid[Pie: a800, ])
159,1,0.8784530386740331,RandomParty@0,(Offer  bid:Bid[Pie: a934, ])
159,2,0.8784530386740331,RandomParty2@1,(Offer  bid:Bid[Pie: a562, ])
160,1,0.8839779005524862,RandomParty@0,(Offer  bid:Bid[Pie: a710, ])
160,2,0.8839779005524862,RandomParty2@1,(Offer  bid:Bid[Pie: a589, ])
161,1,0.8895027624309392,RandomParty@0,(Offer  bid:Bid[Pie: a213, ])
161,2,0.8895027624309392,RandomParty2@1,(Offer  bid:Bid[Pie: a575, ])
